"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez"
"ENSMUSG00000036528",97.3232656609881,-1.15458375367038,0.195838494849156,-5.89559143905643,3.73341692506782e-09,7.92283186144965e-08,"Ppfibp2","19024"
"ENSMUSG00000045838",24.0311065239674,-1.16051628000704,0.412674614154166,-2.81218238341526,0.00492065935607948,0.0264229315329563,"Ccdc9b","214239"
"ENSMUSG00000000486",989.154379877309,-1.16174054752789,0.0632220504318316,-18.3755594700385,2.06171111440731e-75,5.23917177308211e-73,"Sept1","54204"
"ENSMUSG00000037887",34.9808875752123,-1.16336601101249,0.35630475583437,-3.26508695705787,0.00109430476114154,0.00751573381260964,"Dusp8","18218"
"ENSMUSG00000026770",108.944878384989,-1.16381477018613,0.190970240075078,-6.09422059546342,1.09971925499277e-09,2.50041430608882e-08,"Il2ra","16184"
"ENSMUSG00000027078",243.467044992062,-1.16578900496039,0.125690657093447,-9.27506492462411,1.77510901085154e-20,1.02932495662801e-18,"Ube2l6","56791"
"ENSMUSG00000111422",19.6436495045887,-1.16772458607626,0.443820013974052,-2.63107689898935,0.00851147745608473,0.0415475509720746,"1700027J07Rik","69443"
"ENSMUSG00000070348",23.6139162419631,-1.17249818367532,0.396000900482281,-2.96084726637581,0.00306794039362436,0.0178018838152549,"Ccnd1","12443"
"ENSMUSG00000004612",1283.15520281867,-1.18412950661212,0.0646198966137056,-18.3245342172363,5.27308954190537e-75,1.30169981834464e-72,"Nkg7","72310"
"ENSMUSG00000042978",158.203413773234,-1.18482324922061,0.158486343595886,-7.47586967014464,7.66949383881127e-14,2.67195269223102e-12,"Sbk1","104175"
"ENSMUSG00000026080",21.9501227188788,-1.18523264752584,0.423478243917592,-2.79880410516789,0.00512922448413749,0.0273389879968834,"Chst10","98388"
"ENSMUSG00000026435",78.0299003634917,-1.18663000080989,0.220271154201435,-5.38713298666756,7.15904642065568e-08,1.25464829765649e-06,"Slc45a3","212980"
"ENSMUSG00000037369",1253.41504699969,-1.20301925245088,0.0667007386336153,-18.0360709205788,1.01509653028395e-72,2.43623167268149e-70,"Kdm6a","22289"
"ENSMUSG00000025856",55.3932079094472,-1.20617029276704,0.269320599675801,-4.47856678701512,7.51458605093611e-06,9.32845164943793e-05,"Pdgfa","18590"
"ENSMUSG00000039997",274.608350820421,-1.2109653452829,0.119864726678824,-10.1027665005041,5.37053556828677e-24,3.56934056230752e-22,"Ifi203","15950"
"ENSMUSG00000026354",22.5168873282641,-1.21127389435231,0.400794316503604,-3.02218331067929,0.00250958523617439,0.0151099766136214,"Lct","226413"
"ENSMUSG00000108015",17.533720057423,-1.21147574401774,0.4654449275911,-2.60283370212606,0.00924567885770506,0.0443300029581419,"Gm32591","102635189"
"ENSMUSG00000049037",265.133527686903,-1.21651434103126,0.150255660695583,-8.09629624201583,5.66577521092817e-16,2.34221520681433e-14,"Clec4a1","269799"
"ENSMUSG00000055407",79.4030467809569,-1.2188340547856,0.230277636592784,-5.29288936963057,1.20398761624133e-07,2.02382354169748e-06,"Map6","17760"
"ENSMUSG00000038668",30.0609552840615,-1.22515920586295,0.340953731318209,-3.59332980790734,0.000326478922607847,0.00261183138086278,"Lpar1","14745"
"ENSMUSG00000052914",37.0969826588196,-1.24025190538206,0.322900634292639,-3.84097079307079,0.00012254869651593,0.00111572258998697,"Cyp2j6","13110"
"ENSMUSG00000029581",49.392861535634,-1.24080876400589,0.297958798233997,-4.16436356758104,3.12222257784247e-05,0.000335105628230545,"Fscn1","14086"
"ENSMUSG00000034438",30.0086157778297,-1.24095422746314,0.380455311513669,-3.26176081633848,0.0011072252370316,0.00758036929314818,"Gbp8","76074"
"ENSMUSG00000030470",60.9889665812284,-1.24129820864012,0.239078447999887,-5.19201215761911,2.08033415384962e-07,3.35337445695162e-06,"Csrp3","13009"
"ENSMUSG00000030789",202.468182161103,-1.24389236010849,0.148363761139406,-8.38407135647972,5.11277727491294e-17,2.20871978276239e-15,"Itgax","16411"
"ENSMUSG00000030089",348.57736900942,-1.24542489921698,0.112751310438871,-11.0457687309293,2.29792327894204e-28,2.0054603161676e-26,"Slc41a3","71699"
"ENSMUSG00000062960",56.1239763399118,-1.2458333146728,0.260222734880504,-4.78756521886875,1.68816885382205e-06,2.29697305464921e-05,"Kdr","16542"
