"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez"
"ENSMUSG00000045502",1193.76592581082,0.743245660385438,0.18897173042027,3.93310501381594,8.38555807078999e-05,0.000839087099037022,"Hcar2","80885"
"ENSMUSG00000045658",247.604973587412,0.821551269297173,0.140496716132107,5.84747666646302,4.99085818244075e-09,1.09984586364671e-07,"Pid1","98496"
"ENSMUSG00000045725",47.1508568508549,0.846967575243533,0.356043157286215,2.37883402028894,0.0173674941417459,0.0756663790745676,"Prr15","78004"
"ENSMUSG00000046312",15.6808770757887,1.30907655038402,0.48057066571517,2.72400428027768,0.00644956706215226,0.0347848415577909,"AI464131","329828"
"ENSMUSG00000046593",150.374616869942,1.61509879556384,0.167898509189626,9.61949455870233,6.61554328974255e-22,4.54267305895655e-20,"Tmem215","320500"
"ENSMUSG00000046774",2.06349296291306,4.34066312913004,1.69907644952829,2.55471914188154,0.0106273509706046,0.051511395292813,"8030474K03Rik","382231"
"ENSMUSG00000047669",203.361619146834,0.558985209708985,0.141115918848989,3.96117755011867,7.45810482151165e-05,0.000759924745039187,"Msl3l2","73390"
"ENSMUSG00000048040",29.4886005061036,1.38386628827581,0.369398930033708,3.74626501530346,0.00017948697489508,0.00165449277636749,"Arxes2","76976"
"ENSMUSG00000048355",9.79889890817729,1.66464881224384,0.626203722529388,2.65831829539422,0.00785316852862634,0.0406648223919471,"Arxes1","76219"
"ENSMUSG00000048416",14.6192518200602,1.57570786033101,0.491419134061045,3.20644385030249,0.00134386528799085,0.00939813097343271,"Mlf1","17349"
"ENSMUSG00000048480",31.9003251597552,0.816573397713712,0.316016098456298,2.58396139216508,0.00976727271889676,0.0480304495507346,"Cxcr1","227288"
"ENSMUSG00000048489",19.5212003205841,3.28707257621586,0.531425625999501,6.18538590425248,6.19507292189954e-10,1.52876330749792e-08,"Depp1","213393"
"ENSMUSG00000048621",59.6008029670683,1.51354340968419,0.283038386827447,5.34748458203626,8.91850060950016e-08,1.59757489178872e-06,"Gm6377","622976"
"ENSMUSG00000049971",536.925908009953,0.570119809298804,0.0859410853245309,6.63384465236757,3.27054040342246e-11,9.47756601309824e-10,"Glt1d1","319804"
"ENSMUSG00000050071",16.7669075922073,1.08209767635747,0.46094008017055,2.34758859753981,0.0188953787633453,0.0809094483332398,"Bex1","19716"
"ENSMUSG00000050199",74.4855231166251,1.27543745279742,0.247688953765578,5.14935136754034,2.6138881231091e-07,4.35311139799329e-06,"Lgr4","107515"
"ENSMUSG00000050248",9.01883001350893,2.39237779348767,0.695546366112978,3.43956623173426,0.000582647200865734,0.00449972687481964,"Evc2","68525"
"ENSMUSG00000050447",60.5273407130756,0.569250698843513,0.244016112785582,2.33284061591341,0.0196565120787845,0.0834289001322765,"Lypd6","320343"
"ENSMUSG00000050931",5355.51999979977,0.555883656169837,0.0382531120540231,14.5317237296874,7.62765933113713e-48,1.31417636039737e-45,"Sgms2","74442"
"ENSMUSG00000051177",138.373211322936,0.808758274632696,0.160108711014652,5.05130713692826,4.38796844129584e-07,7.01186997465757e-06,"Plcb1","18795"
"ENSMUSG00000052271",104.847336307145,0.564100520041099,0.173336226681218,3.25437175391231,0.00113643458216106,0.00811518771707476,"Bhlha15","17341"
"ENSMUSG00000052852",37.295936557552,1.38499754098542,0.332671594743004,4.16325758757781,3.1373908745186e-05,0.000352355047321195,"Reep1","52250"
"ENSMUSG00000053219",39.4243991204462,0.655430749266481,0.28456565222564,2.3032672570995,0.0212638106991808,0.0888821659397608,"Raet1e","379043"
"ENSMUSG00000053475",70.1134011114156,0.897444539571274,0.260591393286072,3.44387636235582,0.000573437864532903,0.00443583445250105,"Tnfaip6","21930"
"ENSMUSG00000054474",17.4350191522341,1.06281601200165,0.447795340312018,2.37344142808877,0.0176231879099793,0.0764851693670492,"Thnsl2","232078"
"ENSMUSG00000054580",19.8183308920561,1.39234281436305,0.439393638822853,3.16878236583756,0.00153078973470124,0.0104433142735989,"Pla2r1","18779"
"ENSMUSG00000054612",105.680485692052,0.636957850606487,0.169549682257021,3.75676227833278,0.000172125861556227,0.0015928365860418,"Mgmt","17314"
"ENSMUSG00000055102",93.1925806881279,0.668235060266802,0.185942515560995,3.59377229167151,0.000325924701775061,0.00276248879608271,"Zfp819","74400"
"ENSMUSG00000055150",47.7927582196115,0.848749130447826,0.280599427499186,3.02477142598692,0.00248821095402628,0.0157819859440114,"Zfp78","330463"
"ENSMUSG00000055172",116.686464807443,0.832562595859027,0.176198030188159,4.72515268740489,2.29942518500124e-06,3.26676957317418e-05,"C1ra","50909"
"ENSMUSG00000055493",132.122378498458,0.533631029844493,0.156713412500756,3.40513949207711,0.000661302647528205,0.00501721688388893,"Epm2a","13853"
"ENSMUSG00000055633",38.9771993163195,0.892571368402758,0.292384224230547,3.05273436264112,0.00226766578254852,0.014667850481522,"Zfp580","68992"
"ENSMUSG00000056367",32.5960413820759,1.97512568610912,0.359231885861711,5.49819145750738,3.83706199617245e-08,7.34545443954145e-07,"Actr3b","242894"
"ENSMUSG00000056486",3.04066399387365,3.12766332943535,1.31007989118726,2.38738366299242,0.0169687723957793,0.0741679369107034,"Chn1","108699"
"ENSMUSG00000056643",676.839260913302,0.560677081674659,0.0831945434019232,6.73934922589764,1.59097591303075e-11,4.78605960377124e-10,"Chst13","71797"
"ENSMUSG00000056666",394.962374603315,0.636858214734055,0.0920611839932785,6.91777128111401,4.58804233100807e-12,1.45893587679975e-10,"Retsat","67442"
"ENSMUSG00000058135",8690.64114916149,0.568320346868425,0.0313577131604716,18.1237816660952,2.06874665158507e-73,5.76571860894709e-71,"Gstm1","14862"
"ENSMUSG00000058427",838.112759399303,1.30026715321702,0.528586847357094,2.45989312772023,0.0138978394199925,0.0634985180057133,"Cxcl2","20310"
"ENSMUSG00000060206",27.0236121263165,0.880866431472505,0.362495262129082,2.43000812286157,0.0150984844468539,0.067614952088085,"Zfp462","242466"
"ENSMUSG00000060962",2199.96326488822,0.9773509078294,0.0577799915153381,16.9150406948391,3.48575794181267e-64,8.69237954121495e-62,"Dmkn","73712"
"ENSMUSG00000061702",10.0771139495868,1.61622728500844,0.634087632079414,2.54890208110229,0.0108062636947651,0.052085531419936,"Tmem91","320208"
"ENSMUSG00000062661",105.067306759982,0.538155686337577,0.167435942602172,3.21409894419286,0.00130854573497505,0.0091918305297432,"Ncs1","14299"
"ENSMUSG00000063804",2.85073974724394,3.24699182308461,1.35079483860784,2.40376386574814,0.0162272513610085,0.0714541979074889,"Lin28b","380669"
"ENSMUSG00000064247",18.5516330549903,1.17108649455314,0.444796046845014,2.63286174159996,0.00846688058508411,0.0429558803708993,"Plcxd1","403178"
"ENSMUSG00000068874",4087.64343474403,0.539017703854947,0.0507128018767566,10.6288290906284,2.18842737505033e-26,1.88523070963427e-24,"Selenbp1","20341"
"ENSMUSG00000070436",14.6675275166163,1.20813970565141,0.520158291814207,2.32263855957705,0.0201985774443888,0.0855235566858931,"Serpinh1","12406"
"ENSMUSG00000070526",92.2391607327197,0.931537476499054,0.197871887775186,4.7077808119839,2.50428165151413e-06,3.52608810248854e-05,"Peg12","27412"
"ENSMUSG00000071537",24.8718979916917,0.874034256517911,0.382194705796611,2.28688216571749,0.0222027018527186,0.0918745863564897,"Klrg2","74253"
